"Search Terms","Hearings"
"Total Count","45"
"index","collection","packageId","granuleId","title","detailsLink","pdfLink","htmlLink","xmlLink","otherLink1","otherLink2","teaser","historical","publishdate"
"11","Congressional Hearings","CHRG-117shrg44974","CHRG-117shrg44974","U.S. Policy on Afghanistan","https://www.govinfo.gov/app/details/CHRG-117shrg44974/CHRG-117shrg44974","https://www.govinfo.gov/content/pkg/CHRG-117shrg44974/pdf/CHRG-117shrg44974.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44974/html/CHRG-117shrg44974.htm","","",""," SESSION April 27, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 44-974 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN RELATIONS ROBERT MENENDEZ, New Jersey, Chairman BENJAMIN L. CARDIN, Maryland JAMES E. RISCH, ...","","2021-04-27"
"12","Congressional Hearings","CHRG-117shrg45043","CHRG-117shrg45043","Controlling Federal Legacy IT Costs and Crafting 21st Century IT Management Solutions","https://www.govinfo.gov/app/details/CHRG-117shrg45043/CHRG-117shrg45043","https://www.govinfo.gov/content/pkg/CHRG-117shrg45043/pdf/CHRG-117shrg45043.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45043/html/CHRG-117shrg45043.htm","","",""," AND SPENDING OVERSIGHT of the COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION APRIL 27, 2021 Available via the World Wide Web: http://www.govinfo.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC(S) NOT AVAILABLE IN TIFF ...","","2021-04-27"
"13","Congressional Hearings","CHRG-117shrg44973","CHRG-117shrg44973","U.S. Policy on Yemen","https://www.govinfo.gov/app/details/CHRG-117shrg44973/CHRG-117shrg44973","https://www.govinfo.gov/content/pkg/CHRG-117shrg44973/pdf/CHRG-117shrg44973.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44973/html/CHRG-117shrg44973.htm","","","","FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION APRIL 21, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 44-973 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN RELATIONS ROBERT MENENDEZ, New ...","","2021-04-21"
"14","Congressional Hearings","CHRG-117shrg45191","CHRG-117shrg45191","The Cost of Inaction on Climate Change","https://www.govinfo.gov/app/details/CHRG-117shrg45191/CHRG-117shrg45191","https://www.govinfo.gov/content/pkg/CHRG-117shrg45191/pdf/CHRG-117shrg45191.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45191/html/CHRG-117shrg45191.htm","","",""," FIRST SESSION April 15, 2021 Printed for the use of the Committee on the Budget [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 45-191 WASHINGTON : 2021 COMMITTEE ON THE BUDGET BERNARD SANDERS, Vermont, Chairman PATTY MURRAY, Washington LINDSEY O. GRAHAM, South Carolina RON WYDEN, Oregon CHARLES E. GRASSLEY, Iowa DEBBIE ...","","2021-04-15"
"15","Congressional Hearings","CHRG-117shrg44905","CHRG-117shrg44905","Business Meeting","https://www.govinfo.gov/app/details/CHRG-117shrg44905/CHRG-117shrg44905","https://www.govinfo.gov/content/pkg/CHRG-117shrg44905/pdf/CHRG-117shrg44905.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44905/html/CHRG-117shrg44905.htm","","",""," SESSION APRIL 14, 2021 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 44-905 PDF WASHINGTON : 2021 COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS ONE HUNDRED SEVENTEENTH CONGRESS FIRST ...","","2021-04-14"
"16","Congressional Hearings","CHRG-117shrg44757","CHRG-117shrg44757","Long-Term Solvency of the Highway Trust Fund: Lessons Learned from the Surface Transportation System Funding Alternatives Program and Other User-Based Revenue Solutions, and How Funding Uncertainty Affects the Highway Programs","https://www.govinfo.gov/app/details/CHRG-117shrg44757/CHRG-117shrg44757","https://www.govinfo.gov/content/pkg/CHRG-117shrg44757/pdf/CHRG-117shrg44757.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44757/html/CHRG-117shrg44757.htm","","","","OTHER USER-BASED REVENUE SOLUTIONS, AND HOW FUNDING UNCERTAINTY AFFECTS THE HIGHWAY PROGRAMS HEARING before the COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION APRIL 14, 2021 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] ...","","2021-04-14"
"17","Congressional Hearings","CHRG-117shrg45086","CHRG-117shrg45086","Examining the Covid-19 Response in Native Communities: Native Health Systems One Year Later","https://www.govinfo.gov/app/details/CHRG-117shrg45086/CHRG-117shrg45086","https://www.govinfo.gov/content/pkg/CHRG-117shrg45086/pdf/CHRG-117shrg45086.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45086/html/CHRG-117shrg45086.htm","","",""," UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION APRIL 14, 2021 Printed for the use of the Committee on Indian Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 45-086 PDF WASHINGTON : 2021 COMMITTEE ON INDIAN AFFAIRS BRIAN SCHATZ, Hawaii, Chairman LISA MURKOWSKI, Alaska, Vice Chairman MARIA ...","","2021-04-14"
"18","Congressional Hearings","CHRG-117shrg44721","CHRG-117shrg44721","U.S. Response to the Coup in Burma","https://www.govinfo.gov/app/details/CHRG-117shrg44721/CHRG-117shrg44721","https://www.govinfo.gov/content/pkg/CHRG-117shrg44721/pdf/CHRG-117shrg44721.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44721/html/CHRG-117shrg44721.htm","","",""," THE COMMITTEE ON FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 25, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 44-721 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN ...","","2021-03-25"
"19","Congressional Hearings","CHRG-117shrg45119","CHRG-117shrg45119","Ending a Rigged Tax Code: The Need to Make the Wealthiest People and Largest Corporations Pay Their Fair Share of Taxes","https://www.govinfo.gov/app/details/CHRG-117shrg45119/CHRG-117shrg45119","https://www.govinfo.gov/content/pkg/CHRG-117shrg45119/pdf/CHRG-117shrg45119.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45119/html/CHRG-117shrg45119.htm","","",""," THE COMMITTEE ON THE BUDGET UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION March 25, 2021 Printed for the use of the Committee on the Budget [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 45-119 WASHINGTON : 2021 COMMITTEE ON THE BUDGET BERNARD SANDERS, Vermont, Chairman PATTY MURRAY, Washington ...","","2021-03-25"
"20","Congressional Hearings","CHRG-117shrg44761","CHRG-117shrg44761","Build Back Better: Water Infrastructure Needs for Native Communities","https://www.govinfo.gov/app/details/CHRG-117shrg44761/CHRG-117shrg44761","https://www.govinfo.gov/content/pkg/CHRG-117shrg44761/pdf/CHRG-117shrg44761.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44761/html/CHRG-117shrg44761.htm","","",""," ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 24, 2021 Printed for the use of the Committee on Indian Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 44-761 PDF WASHINGTON : 2021 COMMITTEE ON INDIAN AFFAIRS BRIAN SCHATZ, Hawaii, Chairman LISA MURKOWSKI, Alaska, Vice Chairman MARIA CANTWELL, Washington JOHN...","","2021-03-24"
"21","Congressional Hearings","CHRG-117shrg45042","CHRG-117shrg45042","Preparing for Future Crises: Examining the National Response Enterprise","https://www.govinfo.gov/app/details/CHRG-117shrg45042/CHRG-117shrg45042","https://www.govinfo.gov/content/pkg/CHRG-117shrg45042/pdf/CHRG-117shrg45042.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45042/html/CHRG-117shrg45042.htm","","",""," OVERSIGHT OF THE COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 24, 2021 Available via the World Wide Web: http://www.govinfo.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. ...","","2021-03-24"
"22","Congressional Hearings","CHRG-117shrg44074","CHRG-117shrg44074","S. 1, for the People Act","https://www.govinfo.gov/app/details/CHRG-117shrg44074/CHRG-117shrg44074","https://www.govinfo.gov/content/pkg/CHRG-117shrg44074/pdf/CHRG-117shrg44074.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44074/html/CHRG-117shrg44074.htm","","",""," FIRST SESSION MARCH 24, 2021 Printed for the use of the Committee on Rules and Administration [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available on http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 44-074 PDF WASHINGTON : 2021 COMMITTEE ON RULES AND ADMINISTRATION FIRST SESSION AMY KLOBUCHAR, Minnesota, Chairwoman DIANNE FEINSTEIN, ...","","2021-03-24"
"23","Congressional Hearings","CHRG-117shrg44465","CHRG-117shrg44465","The State of Democracy in Latin America and the Caribbean","https://www.govinfo.gov/app/details/CHRG-117shrg44465/CHRG-117shrg44465","https://www.govinfo.gov/content/pkg/CHRG-117shrg44465/pdf/CHRG-117shrg44465.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44465/html/CHRG-117shrg44465.htm","","",""," SEVENTEENTH CONGRESS FIRST SESSION MARCH 24, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 44-465 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN RELATIONS ROBERT MENENDEZ, New Jersey, Chairman BENJAMIN L. CARDIN, ...","","2021-03-24"
"24","Congressional Hearings","CHRG-117shrg44406","CHRG-117shrg44406","Bolstering Democracy in Georgia","https://www.govinfo.gov/app/details/CHRG-117shrg44406/CHRG-117shrg44406","https://www.govinfo.gov/content/pkg/CHRG-117shrg44406/pdf/CHRG-117shrg44406.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44406/html/CHRG-117shrg44406.htm","","",""," RELATIONS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 23, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 44-406 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN RELATIONS ROBERT MENENDEZ, New Jersey...","","2021-03-23"
"25","Congressional Hearings","CHRG-117shrg44459","CHRG-117shrg44459","Examining the Challenges Facing Drinking Water and Wastewater Infrastructure Projects","https://www.govinfo.gov/app/details/CHRG-117shrg44459/CHRG-117shrg44459","https://www.govinfo.gov/content/pkg/CHRG-117shrg44459/pdf/CHRG-117shrg44459.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44459/html/CHRG-117shrg44459.htm","","",""," AND PUBLIC WORKS AND THE SUBCOMMITTEE ON FISHERIES, WATER, AND WILDLIFE UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 17, 2021 Printed for the use of the Senate Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov EXAMINING THE ...","","2021-03-17"
"26","Congressional Hearings","CHRG-117shrg44456","CHRG-117shrg44456","Advancing Effective U.S. Policy for Strategic Competition with China in the Twenty-First Century","https://www.govinfo.gov/app/details/CHRG-117shrg44456/CHRG-117shrg44456","https://www.govinfo.gov/content/pkg/CHRG-117shrg44456/pdf/CHRG-117shrg44456.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44456/html/CHRG-117shrg44456.htm","","",""," RELATIONS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 17, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 44-456 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN RELATIONS ROBERT MENENDEZ, New ...","","2021-03-17"
"27","Congressional Hearings","CHRG-117shrg45040","CHRG-117shrg45040","The Income and Wealth Inequality Crisis in America","https://www.govinfo.gov/app/details/CHRG-117shrg45040/CHRG-117shrg45040","https://www.govinfo.gov/content/pkg/CHRG-117shrg45040/pdf/CHRG-117shrg45040.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45040/html/CHRG-117shrg45040.htm","","",""," CONGRESS FIRST SESSION March 17, 2021 Printed for the use of the Committee on the Budget [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 45-040 WASHINGTON : 2021 COMMITTEE ON THE BUDGET BERNARD SANDERS, Vermont, Chairman PATTY MURRAY, Washington LINDSEY O. GRAHAM, South Carolina RON WYDEN, Oregon CHARLES E. GRASSLEY, ...","","2021-03-17"
"28","Congressional Hearings","CHRG-117shrg44197","CHRG-117shrg44197","Building Back Better: Addressing Climate Change in the Electricity Sector and Fostering Economic Growth","https://www.govinfo.gov/app/details/CHRG-117shrg44197/CHRG-117shrg44197","https://www.govinfo.gov/content/pkg/CHRG-117shrg44197/pdf/CHRG-117shrg44197.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44197/html/CHRG-117shrg44197.htm","","",""," ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 10, 2021 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 44-197 PDF WASHINGTON : 2021...","","2021-03-10"
"29","Congressional Hearings","CHRG-117shrg44045","CHRG-117shrg44045","The State of Democracy Around the World","https://www.govinfo.gov/app/details/CHRG-117shrg44045/CHRG-117shrg44045","https://www.govinfo.gov/content/pkg/CHRG-117shrg44045/pdf/CHRG-117shrg44045.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44045/html/CHRG-117shrg44045.htm","","","","CONGRESS FIRST SESSION MARCH 10, 2021 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 44-045 PDF WASHINGTON : 2021 COMMITTEE ON FOREIGN RELATIONS ROBERT MENENDEZ, New Jersey, Chairman BENJAMIN L. CARDIN, ...","","2021-03-10"
"30","Congressional Hearings","CHRG-117shrg43843","CHRG-117shrg43843","The Nominations of Brenda Mallory to Be a Member and Chair of the Council on Environmental Quality and Janet Mccabe to Be Deputy Administrator of the Environmental Protection Agency","https://www.govinfo.gov/app/details/CHRG-117shrg43843/CHRG-117shrg43843","https://www.govinfo.gov/content/pkg/CHRG-117shrg43843/pdf/CHRG-117shrg43843.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg43843/html/CHRG-117shrg43843.htm","","",""," OF THE ENVIRONMENTAL PROTECTION AGENCY HEARING before the COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION MARCH 3, 2021 Printed for the use of the Committee on Environment and Public Works [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] ______ U.S. GOVERNMENT PUBLISHING OFFICE 43-843 ...","","2021-03-03"
"31","Congressional Hearings","CHRG-117shrg44902","CHRG-117shrg44902","The Nomination of Ms. Shalanda D. Young, of Louisiana, to Be Deputy Director, Office of Management and Budget","https://www.govinfo.gov/app/details/CHRG-117shrg44902/CHRG-117shrg44902","https://www.govinfo.gov/content/pkg/CHRG-117shrg44902/pdf/CHRG-117shrg44902.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg44902/html/CHRG-117shrg44902.htm","","",""," ON THE BUDGET UNITED STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION March 2, 2021--HEARING ON THE NOMINATION OF MS. SHALANDA D. YOUNG, OF LOUISIANA, TO BE DEPUTY DIRECTOR, OFFICE OF MANAGEMENT AND BUDGET March 10, 2021--EXECUTIVE BUSINESS MEETING TO CONSIDER THE NOMINATION OF MS. SHALANDA D. YOUNG, OF LOUISIANA, TO BE DEPUTY DIRECTOR...","","2021-03-02"
"32","Congressional Hearings","CHRG-117shrg19104885","CHRG-117shrg19104885","Department of Labor, Health and Human Services, and Education, and Related Agencies Appropriations for Fiscal Year 2020","https://www.govinfo.gov/app/details/CHRG-117shrg19104885/CHRG-117shrg19104885","https://www.govinfo.gov/content/pkg/CHRG-117shrg19104885/pdf/CHRG-117shrg19104885.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg19104885/html/CHRG-117shrg19104885.htm","","","","the Committee on Appropriations, Washington, DC. [Clerk's note.--The subcommittee was unable to hold hearings on departmental and nondepartmental witnesses. The statements and letters of those submitting written testimony are as follows:] DEPARTMENTAL WITNESSES Prepared Statement of the Corporation for Public Broadcasting Chairman Blunt, Ranking ...","","2021-02-25"
"33","Congressional Hearings","CHRG-117shrg45014","CHRG-117shrg45014","The Coronavirus Crisis: Next Steps for Rebuilding Main Street","https://www.govinfo.gov/app/details/CHRG-117shrg45014/CHRG-117shrg45014","https://www.govinfo.gov/content/pkg/CHRG-117shrg45014/pdf/CHRG-117shrg45014.pdf","https://www.govinfo.gov/content/pkg/CHRG-117shrg45014/html/CHRG-117shrg45014.htm","","",""," STATES SENATE ONE HUNDRED SEVENTEENTH CONGRESS FIRST SESSION ON EXAMINING THE AFFECT OF CORONAVIRUS ON AMERICAN BUSINESS AND NEXT STEPS FOR REBUILDING MAIN STREET FEBRUARY 25, 2021 Printed for the use of the Committee on Banking, Housing, and Urban Affairs [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available at: https: //www.govinfo.gov / ______ ...","","2021-02-25"
