"Search Terms","Hearings"
"Total Count","387"
"index","collection","packageId","granuleId","title","detailsLink","pdfLink","htmlLink","xmlLink","otherLink1","otherLink2","teaser","historical","publishdate"
"11","Congressional Hearings","CHRG-115shrg37823","CHRG-115shrg37823","Back to Work: Empowering Alabama's Aging Workforce","https://www.govinfo.gov/app/details/CHRG-115shrg37823/CHRG-115shrg37823","https://www.govinfo.gov/content/pkg/CHRG-115shrg37823/pdf/CHRG-115shrg37823.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg37823/html/CHRG-115shrg37823.htm","","",""," FIFTEENTH CONGRESS SECOND SESSION BIRMINGHAM, ALABAMA NOVEMBER 30, 2018 Serial No. 115-23 Printed for the use of the Special Committee on Aging [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 37-823 PDF WASHINGTON : 2020 SPECIAL COMMITTEE ON AGING SUSAN M. COLLINS,...","","2018-11-30"
"12","Congressional Hearings","CHRG-115shrg35667","CHRG-115shrg35667","Nomination of Alexandra Dunn to Be Assistant Administrator of the Environmental Protection Agency","https://www.govinfo.gov/app/details/CHRG-115shrg35667/CHRG-115shrg35667","https://www.govinfo.gov/content/pkg/CHRG-115shrg35667/pdf/CHRG-115shrg35667.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg35667/html/CHRG-115shrg35667.htm","","",""," AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 29, 2018 Printed for the use of the Committee on Environment and Public Works [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 35-667 PDF WASHINGTON : 2019 For sale by...","","2018-11-29"
"13","Congressional Hearings","CHRG-115shrg33661","CHRG-115shrg33661","Pending Legislation","https://www.govinfo.gov/app/details/CHRG-115shrg33661/CHRG-115shrg33661","https://www.govinfo.gov/content/pkg/CHRG-115shrg33661/pdf/CHRG-115shrg33661.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg33661/html/CHRG-115shrg33661.htm","","",""," HUNDRED FIFTEENTH CONGRESS SECOND SESSION on S. 1089 S. 2968 S. 3495 S. 1713 S. 3088 S. 3618/H.R. 6511 S. 1875 S. 3295 S. 3656/H.R. 6398 S. 2257 S. 3376 S. 3676 S. 2803 S. 3422 NOVEMBER 29, 2018 [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Printed for the use of the Committee on Energy and Natural Resources Available via the World Wide Web: http://...","","2018-11-29"
"14","Congressional Hearings","CHRG-115shrg40475","CHRG-115shrg40475","The Global Fight to End Modern Slavery","https://www.govinfo.gov/app/details/CHRG-115shrg40475/CHRG-115shrg40475","https://www.govinfo.gov/content/pkg/CHRG-115shrg40475/pdf/CHRG-115shrg40475.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg40475/html/CHRG-115shrg40475.htm","","",""," SECOND SESSION NOVEMBER 28, 2018 Printed for the use of the Committee on Foreign Relations [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 40-475 PDF WASHINGTON : 2020 COMMITTEE ON FOREIGN RELATIONS BOB CORKER, Tennessee, Chairman JAMES E. RISCH, Idaho ...","","2018-11-28"
"15","Congressional Hearings","CHRG-115shrg35123","CHRG-115shrg35123","Addressing America's Surface Transportation Infrastructure Needs","https://www.govinfo.gov/app/details/CHRG-115shrg35123/CHRG-115shrg35123","https://www.govinfo.gov/content/pkg/CHRG-115shrg35123/pdf/CHRG-115shrg35123.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg35123/html/CHRG-115shrg35123.htm","","","","STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 28, 2018 Printed for the use of the Committee on Environment and Public Works [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 35-123 PDF WASHINGTON : 2019 For sale by the Superintendent of Documents,...","","2018-11-28"
"16","Congressional Hearings","CHRG-115shrg35238","CHRG-115shrg35238","Nominations","https://www.govinfo.gov/app/details/CHRG-115shrg35238/CHRG-115shrg35238","https://www.govinfo.gov/content/pkg/CHRG-115shrg35238/pdf/CHRG-115shrg35238.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg35238/html/CHRG-115shrg35238.htm","","",""," NOVEMBER 28, 2018 Printed for the use of the Committee on Rules and Administration [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available on http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 35-238 WASHINGTON : 2019 For sale by the Superintendent of Documents, U.S. Government Publishing Office, http://bookstore.gpo.gov. For more information, ...","","2018-11-28"
"17","Congressional Hearings","CHRG-115shrg37221","CHRG-115shrg37221","Nominations of Mindy Brashears, Naomi C. Earp, and Scott Hutchins","https://www.govinfo.gov/app/details/CHRG-115shrg37221/CHRG-115shrg37221","https://www.govinfo.gov/content/pkg/CHRG-115shrg37221/pdf/CHRG-115shrg37221.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg37221/html/CHRG-115shrg37221.htm","","",""," UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION ON CONSIDERING THE NOMINATIONS OF MINDY BRASHEARS, OF TEXAS, TO BE UNDER SECRETARY FOR FOOD SAFETY, NAOMI C. EARP, OF MARYLAND, TO BE AN ASSISTANT SECRETARY, AND SCOTT HUTCHINS, OF INDIANA, TO BE UNDER SECRETARY FOR RESEARCH, EDUCATION, AND ECONOMICS, ALL OF THE DEPARTMENT OF ...","","2018-11-28"
"18","Congressional Hearings","CHRG-115shrg37591","CHRG-115shrg37591","Ensuring Trust: Strengthening State Efforts to Overhaul the Guardianship Process and Protect Older Americans","https://www.govinfo.gov/app/details/CHRG-115shrg37591/CHRG-115shrg37591","https://www.govinfo.gov/content/pkg/CHRG-115shrg37591/pdf/CHRG-115shrg37591.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg37591/html/CHRG-115shrg37591.htm","","",""," COMMITTEE ON AGING UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION WASHINGTON, DC NOVEMBER 28, 2018 Serial No. 115-22 Printed for the use of the Special Committee on Aging [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 37-591 PDF WASHINGTON : ...","","2018-11-28"
"19","Congressional Hearings","CHRG-115shrg40862","CHRG-115shrg40862","The Findings and Recommendations of the Commission on the National Defense Strategy","https://www.govinfo.gov/app/details/CHRG-115shrg40862/CHRG-115shrg40862","https://www.govinfo.gov/content/pkg/CHRG-115shrg40862/pdf/CHRG-115shrg40862.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg40862/html/CHRG-115shrg40862.htm","","",""," STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 27, 2018 Printed for the use of the Committee on Armed Services [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via http://www.govinfo.gov/ ______ U.S. GOVERNMENT PUBLISHING OFFICE 40-862 PDF WASHINGTON : 2020 COMMITTEE ON ARMED SERVICES JAMES M. INHOFE, Oklahoma, JACK ...","","2018-11-27"
"20","Congressional Hearings","CHRG-115shrg42743","CHRG-115shrg42743","Navy Shipbuilding Programs","https://www.govinfo.gov/app/details/CHRG-115shrg42743/CHRG-115shrg42743","https://www.govinfo.gov/content/pkg/CHRG-115shrg42743/pdf/CHRG-115shrg42743.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg42743/html/CHRG-115shrg42743.htm","","",""," FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 27, 2018 Printed for the use of the Committee on Armed Services [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 42-743 PDF WASHINGTON : 2021 COMMITTEE ON ARMED SERVICES JAMES M. INHOFE, Oklahoma, Chairman JACK REED, Rhode Island ROGER F. ...","","2018-11-27"
"21","Congressional Hearings","CHRG-115shrg36503","CHRG-115shrg36503","Multilateral Economic Institutions and U.S. Foreign Policy","https://www.govinfo.gov/app/details/CHRG-115shrg36503/CHRG-115shrg36503","https://www.govinfo.gov/content/pkg/CHRG-115shrg36503/pdf/CHRG-115shrg36503.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg36503/html/CHRG-115shrg36503.htm","","",""," DEVELOPMENT, MULTILATERAL INSTITUTIONS AND INTERNATIONAL ECONOMIC, ENERGY, AND ENVIRONMENTAL POLICY OF THE COMMITTEE ON FOREIGN RELATIONS UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 27, 2018 Printed for the use of the Committee on Foreign Relations [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World...","","2018-11-27"
"22","Congressional Hearings","CHRG-115shrg33865","CHRG-115shrg33865","How Small Businesses Benefit from Smart Rail Shipping Regulation","https://www.govinfo.gov/app/details/CHRG-115shrg33865/CHRG-115shrg33865","https://www.govinfo.gov/content/pkg/CHRG-115shrg33865/pdf/CHRG-115shrg33865.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg33865/html/CHRG-115shrg33865.htm","","",""," UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 16, 2018 Printed for the Committee on Small Business and Entrepreneurship [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 33-865 PDF WASHINGTON : 2019 For sale by the Superintendent of ...","","2018-11-16"
"23","Congressional Hearings","CHRG-115shrg33484","CHRG-115shrg33484","The Semiannual Testimony on the Federal Reserve's Supervision and Regulation of the Financial System","https://www.govinfo.gov/app/details/CHRG-115shrg33484/CHRG-115shrg33484","https://www.govinfo.gov/content/pkg/CHRG-115shrg33484/pdf/CHRG-115shrg33484.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg33484/html/CHRG-115shrg33484.htm","","","","BANKING,HOUSING,AND URBAN AFFAIRS UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION ON EXAMINING THE EFFORTS, ACTIVITIES, OBJECTIVES, AND PLANS OF THE FEDERAL RESERVE BOARD WITH RESPECT TO THE CONDUCT, SUPERVISION, AND REGULATION OF FINANCIAL FIRMS SUPERVISED BY THE FEDERAL RESERVE BOARD NOVEMBER 15, 2018 Printed for the use of the...","","2018-11-15"
"24","Congressional Hearings","CHRG-115shrg33660","CHRG-115shrg33660","Baranwal, Mcnamee and Vela Nominations","https://www.govinfo.gov/app/details/CHRG-115shrg33660/CHRG-115shrg33660","https://www.govinfo.gov/content/pkg/CHRG-115shrg33660/pdf/CHRG-115shrg33660.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg33660/html/CHRG-115shrg33660.htm","","","","FIFTEENTH CONGRESS SECOND SESSION to CONSIDER THE NOMINATIONS OF RITA BARANWAL TO BE AN ASSISTANT SECRETARY OF ENERGY (NUCLEAR ENERGY), BERNARD L. McNAMEE TO BE A MEMBER OF THE FEDERAL ENERGY REGULATORY COMMISSION, AND RAYMOND DAVID VELA TO BE DIRECTOR OF THE NATIONAL PARK SERVICE NOVEMBER 15, 2018 [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Printed ...","","2018-11-15"
"25","Congressional Hearings","CHRG-115shrg34946","CHRG-115shrg34946","Nomination Hearing","https://www.govinfo.gov/app/details/CHRG-115shrg34946/CHRG-115shrg34946","https://www.govinfo.gov/content/pkg/CHRG-115shrg34946/pdf/CHRG-115shrg34946.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg34946/html/CHRG-115shrg34946.htm","","",""," CONGRESS SECOND SESSION NOMINATIONS OF RONALD D. VITIELLO, NOMINATED TO BE ASSISTANT SECRETARY FOR IMMIGRATION AND CUSTOMS ENFORCEMENT, U.S. DEPARTMENT OF HOMELAND SECURITY AND RICHARD S. TISCHNER, JR., NOMINATED TO BE DIRECTOR, COURT SERVICES AND OFFENDER SUPERVISION AGENCY, DISTRICT OF COLUMBIA NOVEMBER 15, 2018 Available via the World Wide ...","","2018-11-15"
"26","Congressional Hearings","CHRG-115shrg35022","CHRG-115shrg35022","Examining Funding Needs for Wildlife Conservation, Recovery, and Management","https://www.govinfo.gov/app/details/CHRG-115shrg35022/CHRG-115shrg35022","https://www.govinfo.gov/content/pkg/CHRG-115shrg35022/pdf/CHRG-115shrg35022.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg35022/html/CHRG-115shrg35022.htm","","",""," UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION NOVEMBER 15, 2018 Printed for the use of the Committee on Environment and Public Works [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 35-022 PDF WASHINGTON : 2019 For sale by the Superintendent of...","","2018-11-15"
"27","Congressional Hearings","CHRG-115shrg34340","CHRG-115shrg34340","S. 2788, H.R. 2606, and H.R. 4032","https://www.govinfo.gov/app/details/CHRG-115shrg34340/CHRG-115shrg34340","https://www.govinfo.gov/content/pkg/CHRG-115shrg34340/pdf/CHRG-115shrg34340.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg34340/html/CHRG-115shrg34340.htm","","","","SECOND SESSION NOVEMBER 14, 2018 Printed for the use of the Committee on Indian Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 34-340 PDF WASHINGTON : 2019 COMMITTEE ON INDIAN AFFAIRS JOHN HOEVEN, North Dakota, Chairman TOM UDALL, New Mexico, Vice Chairman JOHN BARRASSO, Wyoming MARIA CANTWELL, Washington LISA ...","","2018-11-14"
"28","Congressional Hearings","CHRG-115shrg32538","CHRG-115shrg32538","Challenges in Gateway Communities of National Parks","https://www.govinfo.gov/app/details/CHRG-115shrg32538/CHRG-115shrg32538","https://www.govinfo.gov/content/pkg/CHRG-115shrg32538/pdf/CHRG-115shrg32538.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg32538/html/CHRG-115shrg32538.htm","","",""," AND NATURAL RESOURCES UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION OCTOBER 19, 2018 Printed for the use of the Committee on Energy and Natural Resources Available via the World Wide Web: http://www.govinfo.gov U.S. GOVERNMENT PUBLISHING OFFICE 32-538 WASHINGTON : 2019 For sale by the Superintendent of Documents, U.S. ...","","2018-10-19"
"29","Congressional Hearings","CHRG-115shrg34525","CHRG-115shrg34525","Exploring the Cryptocurrency and Blockchain Ecosystem","https://www.govinfo.gov/app/details/CHRG-115shrg34525/CHRG-115shrg34525","https://www.govinfo.gov/content/pkg/CHRG-115shrg34525/pdf/CHRG-115shrg34525.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg34525/html/CHRG-115shrg34525.htm","","",""," SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION ON EXPLORING THE OPPORTUNITIES AND CHALLENGES SURROUNDING THE CRYPTOCURRENCY AND BLOCKCHAIN ECOSYSTEM OCTOBER 11, 2018 Printed for the use of the Committee on Banking, Housing, and Urban Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] Available at: https: //www.govinfo.gov/ U.S. GOVERNMENT ...","","2018-10-11"
"30","Congressional Hearings","CHRG-115shrg32537","CHRG-115shrg32537","An Examination of Blackstart, the Process for Returning Energy to the Power Grid After a System-Wide Blackout, and Other System Restoration Plans in the Electric Utility Industry","https://www.govinfo.gov/app/details/CHRG-115shrg32537/CHRG-115shrg32537","https://www.govinfo.gov/content/pkg/CHRG-115shrg32537/pdf/CHRG-115shrg32537.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg32537/html/CHRG-115shrg32537.htm","","",""," PLANS IN THE ELECTRIC UTILITY INDUSTRY HEARING BEFORE THE COMMITTEE ON ENERGY AND NATURAL RESOURCES UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION OCTOBER 11, 2018 [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Printed for the use of the Committee on Energy and Natural Resources Available via the World Wide Web: http://...","","2018-10-11"
"31","Congressional Hearings","CHRG-115shrg34945","CHRG-115shrg34945","Threats to the Homeland","https://www.govinfo.gov/app/details/CHRG-115shrg34945/CHRG-115shrg34945","https://www.govinfo.gov/content/pkg/CHRG-115shrg34945/pdf/CHRG-115shrg34945.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg34945/html/CHRG-115shrg34945.htm","","",""," CONGRESS SECOND SESSION OCTOBER 10, 2018 Available via the World Wide Web: http://www.govinfo.gov Printed for the use of the Committee on Homeland Security and Governmental Affairs [GRAPHIC NOT AVAILABLE IN TIFF FORMAT] U.S. GOVERNMENT PUBLISHING OFFICE 34-945 PDF WASHINGTON : 2020 COMMITTEE ON HOMELAND SECURITY AND GOVERNMENTAL AFFAIRS ...","","2018-10-10"
"32","Congressional Hearings","CHRG-115shrg33666","CHRG-115shrg33666","From Yellowstone's Grizzly Bear to the Chesapeake's Delmarva Fox Squirrel--Successful State Conservation, Recovery, and Management of Wildlife","https://www.govinfo.gov/app/details/CHRG-115shrg33666/CHRG-115shrg33666","https://www.govinfo.gov/content/pkg/CHRG-115shrg33666/pdf/CHRG-115shrg33666.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg33666/html/CHRG-115shrg33666.htm","","",""," WILDLIFE HEARING before the COMMITTEE ON ENVIRONMENT AND PUBLIC WORKS UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION OCTOBER 10, 2018 Printed for the use of the Committee on Environment and Public Works Available via the World Wide Web: http://www.govinfo.gov S. Hrg. 115-424 FROM YELLOWSTONE'S GRIZZLY BEAR TO THE CHESAPEAKE'S ...","","2018-10-10"
"33","Congressional Hearings","CHRG-115shrg36348","CHRG-115shrg36348","United States Air Force Readiness","https://www.govinfo.gov/app/details/CHRG-115shrg36348/CHRG-115shrg36348","https://www.govinfo.gov/content/pkg/CHRG-115shrg36348/pdf/CHRG-115shrg36348.pdf","https://www.govinfo.gov/content/pkg/CHRG-115shrg36348/html/CHRG-115shrg36348.htm","","",""," UNITED STATES SENATE ONE HUNDRED FIFTEENTH CONGRESS SECOND SESSION OCTOBER 10, 2018 Printed for the use of the Committee on Armed Services [GRAPHIC(S) NOT AVAILABLE IN TIFF FORMAT] Available via: http://www.govinfo.gov ______ U.S. GOVERNMENT PUBLISHING OFFICE 36-348 PDF WASHINGTON : 2021 COMMITTEE ON ARMED SERVICES JAMES M. INHOFE, Oklahoma, ...","","2018-10-10"
